sub,cohort,time,trial,trial_type,mean_stim,actual_stim,val,RT_val,conf,RT_conf,rank
242,2,1684379876117,48,punishment,-20,-20,-20.0,8.228,3.0,1.162,9.0
242,2,1684379917958,53,punishment,-20,-30,-30.0,4.317,4.0,1.106,10.0
242,2,1684379965132,58,punishment,-20,-20,-20.0,3.938,6.0,4.165,11.0
243,2,1684379299923,3,punishment,-20,-30,-60.0,7.884,2.0,9.969,1.0
243,2,1684379320248,4,punishment,-20,-20,-60.0,8.316,2.0,4.814,2.0
243,2,1684379451738,12,punishment,-20,-10,-70.0,3.886,4.0,2.508,3.0
243,2,1684379503999,17,punishment,-20,-40,-60.0,6.96,6.0,2.89,4.0
243,2,1684379606887,24,punishment,-20,-20,-60.0,6.356,5.0,6.446,5.0
243,2,1684379669060,30,punishment,-20,-20,-40.0,3.085,5.0,2.235,6.0
243,2,1684379709691,34,punishment,-20,-20,-60.0,6.603,7.0,11.795,7.0
243,2,1684379783226,40,punishment,-20,0,-60.0,8.949,4.0,4.681,8.0
243,2,1684379850296,46,punishment,-20,-10,-40.0,5.768,6.0,3.919,9.0
243,2,1684379946920,53,punishment,-20,-20,-60.0,4.53,5.0,4.768,10.0
243,2,1684379991317,58,punishment,-20,-20,-70.0,3.734,7.0,2.944,11.0
244,2,1684378729421,3,punishment,-20,-20,40.0,1.627,8.0,4.014,1.0
244,2,1684378761337,6,punishment,-20,-10,-30.0,3.73,8.0,2.201,2.0
244,2,1684378809471,12,punishment,-20,-20,-30.0,2.262,7.0,0.878,3.0
244,2,1684378865490,18,punishment,-20,-20,-30.0,1.925,9.0,1.474,4.0
244,2,1684378896657,23,punishment,-20,-30,0.0,7.35,10.0,0.95,5.0
244,2,1684378942921,29,punishment,-20,-30,-20.0,7.767,10.0,1.481,6.0
244,2,1684378981285,36,punishment,-20,-20,-20.0,1.551,8.0,1.362,7.0
244,2,1684379000164,40,punishment,-20,-10,-20.0,3.07,8.0,1.641,8.0
244,2,1684379083109,48,punishment,-20,-20,-10.0,1.976,8.0,0.939,9.0
244,2,1684379122982,52,punishment,-20,-20,-90.0,3.094,8.0,1.262,10.0
244,2,1684379172660,60,punishment,-20,-10,-40.0,2.613,8.0,1.03,11.0
246,2,1684378955129,1,punishment,-20,-30,-50.0,2.711,4.0,1.519,1.0
246,2,1684378991015,4,punishment,-20,-20,-80.0,4.279,6.0,2.053,2.0
246,2,1684379048763,11,punishment,-20,-10,-20.0,2.41,5.0,1.373,3.0
246,2,1684379107038,18,punishment,-20,-40,-10.0,1.7,5.0,1.313,4.0
246,2,1684379155153,24,punishment,-20,0,-30.0,2.07,4.0,3.689,5.0
246,2,1684379189406,29,punishment,-20,-20,-20.0,1.516,6.0,1.439,6.0
246,2,1684379235639,35,punishment,-20,-20,-20.0,2.138,8.0,1.33,7.0
246,2,1684379283223,41,punishment,-20,-30,-20.0,2.119,9.0,2.483,8.0
246,2,1684379316658,46,punishment,-20,-40,-20.0,1.785,9.0,0.999,9.0
246,2,1684379359725,52,punishment,-20,-10,-10.0,2.123,9.0,1.113,10.0
246,2,1684379416620,59,punishment,-20,-20,-10.0,2.51,10.0,0.957,11.0
247,2,1684378466748,3,punishment,-20,-30,-20.0,3.675,7.0,1.478,1.0
247,2,1684378492557,6,punishment,-20,-10,-20.0,2.507,9.0,1.396,2.0
247,2,1684378524838,12,punishment,-20,-40,-30.0,2.961,8.0,1.207,3.0
247,2,1684378548006,17,punishment,-20,-20,-30.0,1.69,6.0,1.46,4.0
247,2,1684378572509,22,punishment,-20,-10,-30.0,2.355,9.0,2.08,5.0
247,2,1684378616948,30,punishment,-20,-20,-20.0,2.416,3.0,1.412,6.0
247,2,1684378639622,35,punishment,-20,-20,-20.0,2.232,10.0,1.61,7.0
247,2,1684378668309,41,punishment,-20,-20,-10.0,1.656,8.0,1.213,8.0
247,2,1684378705636,48,punishment,-20,-30,-20.0,2.02,9.0,1.36,9.0
247,2,1684378726893,53,punishment,-20,-10,-30.0,1.551,9.0,1.402,10.0
247,2,1684378764547,60,punishment,-20,-10,-30.0,2.188,7.0,1.358,11.0
248,2,1684378883049,2,punishment,-20,-20,-30.0,3.029,4.0,2.26,1.0
248,2,1684378907462,4,punishment,-20,-40,-20.0,1.995,6.0,1.493,2.0
248,2,1684378996371,12,punishment,-20,-10,-40.0,3.457,3.0,1.303,3.0
248,2,1684379037628,18,punishment,-20,-20,-10.0,2.871,6.0,1.932,4.0
248,2,1684379065240,23,punishment,-20,-20,-30.0,6.557,5.0,1.361,5.0
248,2,1684379109220,30,punishment,-20,-30,-10.0,3.547,6.0,2.059,6.0
248,2,1684379125192,34,punishment,-20,-20,-30.0,2.282,6.0,1.724,7.0
248,2,1684379169054,41,punishment,-20,-10,-20.0,4.01,4.0,2.014,8.0
248,2,1684379214333,48,punishment,-20,-20,-20.0,1.865,6.0,2.087,9.0
248,2,1684379250202,54,punishment,-20,-20,-20.0,4.177,5.0,1.962,10.0
248,2,1684379287237,60,punishment,-20,-10,-10.0,4.883,8.0,1.935,11.0
249,2,1684378785592,3,punishment,-20,-10,-100.0,3.021,7.0,3.022,1.0
249,2,1684378808815,5,punishment,-20,-30,-10.0,3.197,6.0,3.479,2.0
249,2,1684378869198,11,punishment,-20,-20,-20.0,2.111,2.0,2.167,3.0
249,2,1684378929330,18,punishment,-20,0,-30.0,2.06,2.0,1.669,4.0
249,2,1684378966290,23,punishment,-20,-20,-30.0,2.092,2.0,1.847,5.0
249,2,1684379001982,28,punishment,-20,-30,-30.0,2.007,2.0,1.822,6.0
249,2,1684379050679,34,punishment,-20,-40,-30.0,4.178,2.0,1.734,7.0
249,2,1684379120664,42,punishment,-20,-20,-50.0,3.238,2.0,1.678,8.0
249,2,1684379147022,46,punishment,-20,0,-30.0,2.744,1.0,2.206,9.0
249,2,1684379218156,54,punishment,-20,-30,-30.0,2.126,2.0,2.327,10.0
249,2,1684379254466,59,punishment,-20,-10,-30.0,2.181,2.0,1.975,11.0
250,2,1684379735137,1,punishment,-20,-20,-40.0,5.063,4.0,7.634,1.0
250,2,1684379850203,6,punishment,-20,-30,-70.0,3.11,7.0,2.831,2.0
250,2,1684379891616,11,punishment,-20,0,-50.0,3.093,5.0,1.976,3.0
250,2,1684380389783,18,punishment,-20,-30,-40.0,433.7,5.0,2.18,4.0
250,2,1684380413066,22,punishment,-20,-20,-20.0,3.035,4.0,1.914,5.0
250,2,1684380475464,29,punishment,-20,-10,-50.0,2.252,4.0,2.376,6.0
250,2,1684380564519,35,punishment,-20,-20,-20.0,2.207,4.0,2.132,7.0
250,2,1684380639078,42,punishment,-20,-20,-40.0,2.231,4.0,2.094,8.0
250,2,1684380665028,46,punishment,-20,-30,-20.0,2.11,3.0,1.525,9.0
250,2,1684380721330,52,punishment,-20,0,-50.0,2.705,5.0,1.389,10.0
250,2,1684380794910,58,punishment,-20,-30,-20.0,2.783,4.0,1.46,11.0
251,2,1684379212772,3,punishment,-20,-20,-20.0,5.398,0.0,3.1,1.0
251,2,1684379248088,6,punishment,-20,-30,-80.0,3.015,2.0,2.745,2.0
251,2,1684379287906,11,punishment,-20,-20,-20.0,2.421,4.0,2.711,3.0
251,2,1684379335653,17,punishment,-20,-30,-20.0,2.358,6.0,0.992,4.0
251,2,1684379399464,24,punishment,-20,0,-20.0,3.867,7.0,1.319,5.0
251,2,1684379447923,30,punishment,-20,-20,-20.0,2.611,6.0,1.457,6.0
251,2,1684379487222,35,punishment,-20,-40,-20.0,2.297,7.0,2.187,7.0
251,2,1684379536868,41,punishment,-20,-30,-20.0,1.515,8.0,1.092,8.0
251,2,1684379597075,48,punishment,-20,-10,-20.0,2.029,8.0,3.411,9.0
251,2,1684379633844,53,punishment,-20,-20,-20.0,2.867,8.0,0.985,10.0
251,2,1684379690036,60,punishment,-20,-30,-20.0,1.825,8.0,1.216,11.0
253,2,1684378473727,2,punishment,-20,-40,-20.0,4.205,5.0,1.236,1.0
253,2,1684378494276,5,punishment,-20,-20,-60.0,1.553,7.0,1.619,2.0
253,2,1684378525977,11,punishment,-20,-20,-40.0,1.585,5.0,1.048,3.0
253,2,1684378553939,17,punishment,-20,-20,-30.0,1.456,7.0,1.173,4.0
253,2,1684378576649,22,punishment,-20,0,-30.0,2.942,8.0,2.164,5.0
253,2,1684378620656,30,punishment,-20,-10,-20.0,1.936,2.0,1.257,6.0
253,2,1684378652299,36,punishment,-20,-10,-30.0,2.642,7.0,1.296,7.0
253,2,1684378675519,41,punishment,-20,-40,-20.0,2.368,8.0,1.991,8.0
253,2,1684378715985,48,punishment,-20,-20,-30.0,2.124,7.0,2.845,9.0
253,2,1684378730598,52,punishment,-20,-20,-40.0,1.905,7.0,1.605,10.0
253,2,1684378773722,60,punishment,-20,-30,-20.0,1.74,8.0,1.626,11.0
254,2,1684379477750,1,punishment,-20,0,-10.0,8.275,6.0,4.069,1.0
254,2,1684379540062,6,punishment,-20,-30,-20.0,2.477,7.0,1.32,2.0
254,2,1684379592950,12,punishment,-20,-20,-30.0,4.23,7.0,2.285,3.0
254,2,1684379642852,17,punishment,-20,-10,-20.0,3.766,7.0,2.911,4.0
254,2,1684379713473,24,punishment,-20,-30,0.0,3.617,2.0,7.633,5.0
254,2,1684379766605,29,punishment,-20,-40,-20.0,3.077,9.0,3.533,6.0
254,2,1684379836890,36,punishment,-20,-30,-20.0,2.169,9.0,2.639,7.0
254,2,1684379874492,41,punishment,-20,-10,-30.0,2.625,5.0,2.323,8.0
254,2,1684379914161,46,punishment,-20,0,-20.0,3.432,8.0,3.388,9.0
254,2,1684379994329,54,punishment,-20,-20,-30.0,2.246,8.0,1.967,10.0
254,2,1684380043416,60,punishment,-20,-10,-30.0,3.344,9.0,1.707,11.0
256,2,1684379564386,1,punishment,-20,-10,-50.0,4.868,3.0,2.4,1.0
256,2,1684379636114,6,punishment,-20,-40,-20.0,3.173,2.0,2.208,2.0
256,2,1684379678363,11,punishment,-20,-20,-40.0,3.877,3.0,3.308,3.0
256,2,1684379750693,18,punishment,-20,-20,-20.0,4.186,5.0,2.175,4.0
256,2,1684379775475,22,punishment,-20,-30,-30.0,2.646,5.0,3.137,5.0
256,2,1684379843872,29,punishment,-20,-10,-20.0,3.233,6.0,2.817,6.0
256,2,1684379884570,34,punishment,-20,-30,-30.0,2.68,7.0,3.807,7.0
256,2,1684379969932,42,punishment,-20,-20,-30.0,2.717,7.0,2.816,8.0
256,2,1684380013963,47,punishment,-20,-20,-20.0,4.08,7.0,2.909,9.0
256,2,1684380071344,53,punishment,-20,-20,-20.0,4.427,9.0,2.296,10.0
256,2,1684380112942,58,punishment,-20,-20,-30.0,3.684,8.0,3.28,11.0
257,2,1684380701576,1,punishment,-20,-20,-20.0,2.31,2.0,2.328,1.0
257,2,1684380731898,4,punishment,-20,-30,-20.0,1.318,6.0,1.366,2.0
257,2,1684380783954,11,punishment,-20,-40,-30.0,1.742,8.0,1.029,3.0
257,2,1684380838232,18,punishment,-20,-10,-20.0,2.663,9.0,1.267,4.0
257,2,1684380871978,23,punishment,-20,-20,-30.0,1.801,9.0,1.776,5.0
257,2,1684380922436,30,punishment,-20,-20,-30.0,2.281,10.0,0.953,6.0
257,2,1684380967354,36,punishment,-20,-20,-20.0,1.675,9.0,1.085,7.0
257,2,1684381007992,42,punishment,-20,-40,-20.0,1.892,10.0,0.821,8.0
257,2,1684381030153,46,punishment,-20,-10,-20.0,1.509,10.0,0.708,9.0
257,2,1684381090410,54,punishment,-20,0,-20.0,1.504,9.0,1.069,10.0
257,2,1684381131431,60,punishment,-20,-10,-20.0,1.485,9.0,1.526,11.0
259,2,1684379431505,1,punishment,-20,-20,-50.0,3.826,3.0,2.369,1.0
259,2,1684379548218,6,punishment,-20,-20,-70.0,3.893,3.0,2.23,2.0
259,2,1684379591673,11,punishment,-20,-20,-10.0,4.525,3.0,1.977,3.0
259,2,1684379628568,16,punishment,-20,-40,-30.0,3.542,3.0,1.773,4.0
259,2,1684379665601,22,punishment,-20,-10,-40.0,4.656,3.0,1.605,5.0
259,2,1684379709644,28,punishment,-20,-30,-30.0,2.214,3.0,1.708,6.0
259,2,1684379784693,36,punishment,-20,-40,-40.0,8.735,0.0,3.386,7.0
259,2,1684379824211,41,punishment,-20,-20,-30.0,11.044,3.0,2.576,8.0
259,2,1684379921333,48,punishment,-20,-20,-100.0,8.284,1.0,5.182,9.0
259,2,1684379966506,54,punishment,-20,-20,-60.0,5.185,1.0,2.785,10.0
259,2,1684379999618,59,punishment,-20,-10,0.0,3.219,1.0,3.073,11.0
260,2,1684381381291,1,punishment,-20,-20,60.0,3.053,7.0,1.899,1.0
260,2,1684381412816,5,punishment,-20,-20,-70.0,2.382,9.0,1.945,2.0
260,2,1684381453972,12,punishment,-20,-20,-70.0,1.736,8.0,1.029,3.0
260,2,1684381473111,17,punishment,-20,-40,-50.0,1.671,7.0,0.883,4.0
260,2,1684381509570,24,punishment,-20,-30,-40.0,1.573,8.0,1.989,5.0
260,2,1684381526577,28,punishment,-20,-20,-50.0,1.609,8.0,1.032,6.0
260,2,1684381557240,35,punishment,-20,-40,-60.0,2.512,8.0,1.027,7.0
260,2,1684381583033,41,punishment,-20,-30,-60.0,1.567,8.0,0.935,8.0
260,2,1684381606516,46,punishment,-20,0,-70.0,2.631,7.0,2.41,9.0
260,2,1684381645145,54,punishment,-20,-30,-40.0,1.48,9.0,0.9,10.0
260,2,1684381676392,60,punishment,-20,-20,-60.0,1.814,8.0,1.058,11.0
261,2,1684383235471,1,punishment,-20,-30,-20.0,3.273,0.0,1.141,1.0
261,2,1684383285405,6,punishment,-20,-30,-20.0,1.683,0.0,1.065,2.0
261,2,1684383309671,10,punishment,-20,0,-60.0,1.878,1.0,1.24,3.0
261,2,1684383355222,16,punishment,-20,-20,-20.0,1.748,0.0,1.823,4.0
261,2,1684383397855,22,punishment,-20,-20,0.0,1.434,0.0,0.927,5.0
261,2,1684383445739,28,punishment,-20,-20,-20.0,2.269,1.0,1.294,6.0
261,2,1684383498523,35,punishment,-20,-10,-20.0,1.586,5.0,0.798,7.0
261,2,1684383534456,40,punishment,-20,-10,-20.0,2.329,3.0,2.197,8.0
261,2,1684383581007,46,punishment,-20,-40,-20.0,2.618,5.0,1.122,9.0
261,2,1684383645224,54,punishment,-20,-20,-20.0,3.007,2.0,2.096,10.0
261,2,1684383670157,58,punishment,-20,-20,-20.0,1.44,2.0,1.331,11.0
262,2,1684385595099,2,punishment,-20,-10,-50.0,4.935,5.0,1.447,1.0
262,2,1684385642675,6,punishment,-20,-30,-80.0,6.41,3.0,2.327,2.0
262,2,1684385690828,12,punishment,-20,-40,-80.0,8.881,2.0,2.304,3.0
262,2,1684385722146,17,punishment,-20,-20,-80.0,4.978,8.0,4.251,4.0
262,2,1684385768138,24,punishment,-20,-30,-30.0,3.878,2.0,1.627,5.0
262,2,1684385784697,28,punishment,-20,-20,-30.0,2.549,10.0,0.992,6.0
262,2,1684385827505,35,punishment,-20,-10,-20.0,3.523,6.0,5.197,7.0
262,2,1684385895093,41,punishment,-20,-10,-20.0,1.534,10.0,1.896,8.0
262,2,1684385938093,48,punishment,-20,-20,-10.0,3.172,10.0,1.208,9.0
262,2,1684385963391,53,punishment,-20,-20,-10.0,2.155,9.0,1.622,10.0
262,2,1684385994592,59,punishment,-20,-20,-10.0,2.441,9.0,0.891,11.0
82,1,1678834602518,6,punishment,-20,-30,0.0,1.935,10.0,1.923,1.0
82,1,1678834636486,12,punishment,-20,-10,-20.0,1.782,9.0,1.342,2.0
82,1,1678834671899,18,punishment,-20,-30,-20.0,2.053,6.0,1.855,3.0
82,1,1678834707180,24,punishment,-20,-40,-40.0,5.658,5.0,1.337,4.0
82,1,1678834733773,30,punishment,-20,-20,-30.0,1.634,5.0,1.19,5.0
82,1,1678834748107,34,punishment,-20,-20,-30.0,1.823,4.0,0.981,6.0
82,1,1678834790972,42,punishment,-20,-10,-40.0,1.549,6.0,0.711,7.0
82,1,1678834812315,47,punishment,-20,-20,0.0,1.582,5.0,1.375,8.0
82,1,1678834869911,53,punishment,-20,-20,-60.0,1.787,5.0,1.745,9.0
82,1,1678834903324,60,punishment,-20,-30,-40.0,1.756,4.0,1.532,10.0
84,1,1678835296542,5,punishment,-20,-20,-20.0,1.466,5.0,1.54,1.0
84,1,1678835365390,12,punishment,-20,-40,30.0,4.047,5.0,3.895,2.0
84,1,1678835411139,18,punishment,-20,-10,-30.0,1.598,1.0,1.702,3.0
84,1,1678835515823,24,punishment,-20,-20,-20.0,2.245,3.0,1.585,4.0
84,1,1678835539906,28,punishment,-20,-10,-30.0,1.541,7.0,1.658,5.0
84,1,1678835592856,34,punishment,-20,-40,-30.0,1.714,4.0,4.518,6.0
84,1,1678835676990,42,punishment,-20,-20,-40.0,3.4,4.0,2.694,7.0
84,1,1678835735240,48,punishment,-20,-20,-30.0,1.527,3.0,3.532,8.0
84,1,1678835788607,54,punishment,-20,-20,-40.0,2.213,3.0,2.175,9.0
84,1,1678835835041,60,punishment,-20,-20,-60.0,3.383,4.0,1.584,10.0
85,1,1678835365301,5,punishment,-20,-20,60.0,11.174,1.0,3.236,1.0
85,1,1678835436144,12,punishment,-20,-20,-20.0,4.933,4.0,1.813,2.0
85,1,1678835473654,17,punishment,-20,-30,-20.0,3.052,4.0,1.667,3.0
85,1,1678835550586,24,punishment,-20,-40,-40.0,6.361,3.0,2.198,4.0
85,1,1678835575272,28,punishment,-20,-20,-40.0,2.026,5.0,1.602,5.0
85,1,1678835646395,36,punishment,-20,-10,-20.0,3.624,9.0,1.629,6.0
85,1,1678835711387,42,punishment,-20,-30,-50.0,15.53,2.0,2.618,7.0
85,1,1678835758924,48,punishment,-20,-30,-20.0,2.153,7.0,1.624,8.0
85,1,1678835798261,53,punishment,-20,-20,-40.0,3.735,3.0,1.916,9.0
85,1,1678835840432,58,punishment,-20,-20,-30.0,5.257,6.0,2.969,10.0
86,1,1678834718385,5,punishment,-20,-20,-50.0,2.659,3.0,1.665,1.0
86,1,1678834793363,12,punishment,-20,-20,-30.0,2.218,4.0,1.652,2.0
86,1,1678834822379,16,punishment,-20,-30,-20.0,4.516,5.0,1.129,3.0
86,1,1678834877987,22,punishment,-20,-30,-30.0,4.654,4.0,1.649,4.0
86,1,1678834939509,28,punishment,-20,-40,-20.0,2.297,5.0,1.52,5.0
86,1,1678835014762,36,punishment,-20,0,-20.0,2.067,5.0,1.78,6.0
86,1,1678835072415,42,punishment,-20,-10,-20.0,1.801,5.0,1.116,7.0
86,1,1678835100785,46,punishment,-20,-20,-20.0,2.81,4.0,1.87,8.0
86,1,1678835149860,52,punishment,-20,-40,-20.0,2.27,3.0,1.128,9.0
86,1,1678835202912,58,punishment,-20,-10,-20.0,2.312,3.0,1.419,10.0
87,1,1678835641624,6,punishment,-20,-20,-20.0,3.469,7.0,1.267,1.0
87,1,1678835680670,10,punishment,-20,-30,-10.0,2.547,6.0,1.587,2.0
87,1,1678835766975,17,punishment,-20,0,-20.0,2.983,8.0,1.204,3.0
87,1,1678835819174,22,punishment,-20,-30,-20.0,3.258,8.0,1.59,4.0
87,1,1678835906860,29,punishment,-20,-10,-10.0,3.209,9.0,1.783,5.0
87,1,1678835961442,34,punishment,-20,-20,-20.0,1.668,7.0,2.116,6.0
87,1,1678836066260,42,punishment,-20,-10,-10.0,1.701,8.0,1.194,7.0
87,1,1678836122551,47,punishment,-20,-40,0.0,2.883,2.0,1.883,8.0
87,1,1678836204686,54,punishment,-20,-20,-20.0,2.206,8.0,1.248,9.0
87,1,1678836249042,58,punishment,-20,-30,-10.0,2.967,8.0,1.465,10.0
88,1,1678835118939,5,punishment,-20,-30,0.0,14.252,9.0,5.719,1.0
88,1,1678835287194,10,punishment,-20,-30,0.0,5.913,8.0,1.462,2.0
88,1,1678835426712,17,punishment,-20,-10,-20.0,5.317,7.0,1.894,3.0
88,1,1678835540297,23,punishment,-20,-10,-20.0,7.425,8.0,2.663,4.0
88,1,1678835633771,28,punishment,-20,-20,-40.0,3.703,7.0,1.358,5.0
88,1,1678835743381,34,punishment,-20,-30,-20.0,6.724,7.0,1.351,6.0
88,1,1678835849351,40,punishment,-20,-40,-20.0,3.104,8.0,1.159,7.0
88,1,1678835971035,47,punishment,-20,-20,-20.0,2.579,8.0,2.176,8.0
88,1,1678836073022,53,punishment,-20,-30,-30.0,3.621,8.0,1.929,9.0
88,1,1678836183625,60,punishment,-20,-20,-30.0,2.407,8.0,1.222,10.0
89,1,1678835513256,6,punishment,-20,-20,-70.0,2.491,8.0,1.667,1.0
89,1,1678835541257,10,punishment,-20,0,-80.0,4.808,7.0,1.996,2.0
89,1,1678835587125,16,punishment,-20,-10,-30.0,1.686,9.0,1.574,3.0
89,1,1678835692615,23,punishment,-20,-20,-20.0,27.994,9.0,5.01,4.0
89,1,1678835757734,29,punishment,-20,-40,-30.0,4.016,8.0,2.32,5.0
89,1,1678835815804,35,punishment,-20,-20,-20.0,4.666,9.0,4.122,6.0
89,1,1678835879206,42,punishment,-20,-20,-20.0,5.434,5.0,1.306,7.0
89,1,1678835903538,46,punishment,-20,-40,-30.0,2.37,9.0,1.151,8.0
89,1,1678835968456,53,punishment,-20,-10,0.0,2.42,5.0,1.029,9.0
89,1,1678836004644,58,punishment,-20,-30,-10.0,1.612,4.0,1.475,10.0
90,1,1678834712514,6,punishment,-20,-30,-50.0,4.645,4.0,1.958,1.0
90,1,1678834742975,10,punishment,-20,-10,-50.0,7.006,5.0,1.478,2.0
90,1,1678834870951,18,punishment,-20,-20,-40.0,7.312,5.0,1.338,3.0
90,1,1678834911961,23,punishment,-20,-40,-20.0,4.671,5.0,1.174,4.0
90,1,1678835044199,30,punishment,-20,-20,-20.0,24.313,5.0,1.094,5.0
90,1,1678835104641,35,punishment,-20,0,-70.0,14.824,5.0,1.344,6.0
90,1,1678835179352,41,punishment,-20,-20,-40.0,5.784,5.0,1.237,7.0
90,1,1678835248102,47,punishment,-20,-40,0.0,8.391,5.0,1.225,8.0
90,1,1678835297740,52,punishment,-20,-10,-60.0,1.856,5.0,1.0,9.0
90,1,1678835378093,60,punishment,-20,-10,-50.0,2.758,5.0,1.164,10.0
91,1,1678835619028,6,punishment,-20,-20,0.0,2.826,5.0,2.528,1.0
91,1,1678835652718,10,punishment,-20,-40,20.0,9.267,5.0,2.29,2.0
91,1,1678835738168,18,punishment,-20,-10,0.0,2.47,5.0,3.056,3.0
91,1,1678835776270,23,punishment,-20,-10,0.0,2.617,4.0,2.587,4.0
91,1,1678835819001,28,punishment,-20,0,-20.0,5.058,6.0,2.844,5.0
91,1,1678835902457,36,punishment,-20,-10,-20.0,3.792,7.0,2.922,6.0
91,1,1678835960040,42,punishment,-20,-20,-40.0,4.184,5.0,4.629,7.0
91,1,1678836016607,48,punishment,-20,-20,0.0,4.483,5.0,3.624,8.0
91,1,1678836044506,52,punishment,-20,0,-80.0,3.276,5.0,2.993,9.0
91,1,1678836127677,60,punishment,-20,-20,-60.0,3.719,5.0,2.431,10.0
92,1,1678835113211,4,punishment,-20,-10,-20.0,4.515,7.0,2.407,1.0
92,1,1678835230632,12,punishment,-20,-30,-10.0,4.901,4.0,6.605,2.0
92,1,1678835273534,17,punishment,-20,-10,-30.0,6.508,4.0,1.674,3.0
92,1,1678835311751,22,punishment,-20,-30,-20.0,3.873,3.0,2.429,4.0
92,1,1678835407287,30,punishment,-20,-20,-20.0,5.207,4.0,2.758,5.0
92,1,1678835477006,36,punishment,-20,-20,-20.0,3.94,5.0,2.514,6.0
92,1,1678835533091,42,punishment,-20,-10,-20.0,4.544,2.0,1.975,7.0
92,1,1678835586893,48,punishment,-20,-20,-20.0,2.213,3.0,1.283,8.0
92,1,1678835624794,53,punishment,-20,-40,-20.0,2.4,4.0,2.162,9.0
92,1,1678835691196,60,punishment,-20,0,-30.0,2.618,4.0,1.838,10.0
93,1,1678835281010,5,punishment,-20,-30,-50.0,2.264,4.0,1.548,1.0
93,1,1678835319992,10,punishment,-20,0,-50.0,3.346,0.0,1.267,2.0
93,1,1678835378793,17,punishment,-20,-20,-80.0,1.978,2.0,1.795,3.0
93,1,1678835436060,24,punishment,-20,-10,-40.0,2.296,2.0,1.221,4.0
93,1,1678835471409,29,punishment,-20,-40,-50.0,1.951,2.0,1.413,5.0
93,1,1678835531260,36,punishment,-20,-10,-60.0,2.129,1.0,2.276,6.0
93,1,1678835557727,40,punishment,-20,-20,-80.0,3.006,2.0,1.166,7.0
93,1,1678835624926,48,punishment,-20,-30,-70.0,2.464,0.0,1.6,8.0
93,1,1678835671977,54,punishment,-20,-10,-60.0,3.183,0.0,1.591,9.0
93,1,1678835710091,58,punishment,-20,-20,-80.0,2.914,0.0,1.571,10.0
94,1,1678834795664,6,punishment,-20,-30,-20.0,6.778,7.0,1.942,1.0
94,1,1678834848892,12,punishment,-20,-20,-30.0,4.533,6.0,2.327,2.0
94,1,1678834891110,17,punishment,-20,-20,-10.0,2.552,4.0,2.383,3.0
94,1,1678834927656,22,punishment,-20,-10,-40.0,1.996,9.0,3.553,4.0
94,1,1678834991276,29,punishment,-20,0,-20.0,2.337,5.0,1.698,5.0
94,1,1678835079120,36,punishment,-20,-40,-30.0,2.748,4.0,3.173,6.0
94,1,1678835142410,40,punishment,-20,-10,-20.0,2.691,4.0,2.009,7.0
94,1,1678835245767,46,punishment,-20,-20,-10.0,5.818,4.0,1.865,8.0
94,1,1678835345471,52,punishment,-20,-30,-10.0,2.483,7.0,2.435,9.0
94,1,1678835471080,59,punishment,-20,-10,-20.0,6.587,3.0,2.708,10.0
95,1,1678835644663,6,punishment,-20,-20,-20.0,3.719,9.0,1.189,1.0
95,1,1678835681757,10,punishment,-20,-10,-30.0,1.91,9.0,1.958,2.0
95,1,1678835749619,16,punishment,-20,-40,-40.0,1.977,10.0,3.061,3.0
95,1,1678835830916,23,punishment,-20,0,-40.0,2.199,9.0,1.119,4.0
95,1,1678835889267,28,punishment,-20,-20,-40.0,5.288,9.0,1.247,5.0
95,1,1678835968462,35,punishment,-20,-10,-40.0,2.035,9.0,1.887,6.0
95,1,1678836028436,40,punishment,-20,-20,-40.0,4.24,9.0,1.469,7.0
95,1,1678836111286,47,punishment,-20,-30,-60.0,4.921,9.0,2.439,8.0
95,1,1678836189885,54,punishment,-20,-20,-40.0,1.905,9.0,1.022,9.0
95,1,1678836245019,59,punishment,-20,-30,-40.0,2.547,9.0,1.383,10.0
96,1,1678835806956,6,punishment,-20,-30,70.0,3.885,3.0,2.108,1.0
96,1,1678835867970,12,punishment,-20,-20,10.0,3.269,5.0,1.775,2.0
96,1,1678835928772,17,punishment,-20,-20,20.0,2.188,5.0,3.114,3.0
96,1,1678835978906,22,punishment,-20,-30,20.0,3.681,6.0,2.208,4.0
96,1,1678836073592,28,punishment,-20,-10,10.0,12.818,4.0,3.229,5.0
96,1,1678836145740,34,punishment,-20,-20,30.0,2.03,6.0,4.024,6.0
96,1,1678836256343,42,punishment,-20,-30,-30.0,3.985,3.0,6.213,7.0
96,1,1678836322144,48,punishment,-20,0,20.0,2.035,2.0,2.043,8.0
96,1,1678836359930,52,punishment,-20,-10,-30.0,12.046,3.0,3.426,9.0
96,1,1678836431393,58,punishment,-20,-30,-70.0,2.452,6.0,2.575,10.0
97,1,1678835230729,6,punishment,-20,-10,-40.0,3.089,7.0,3.059,1.0
97,1,1678835259477,10,punishment,-20,-40,-30.0,5.856,6.0,2.363,2.0
97,1,1678835344373,18,punishment,-20,-20,-40.0,3.111,7.0,2.657,3.0
97,1,1678835397820,24,punishment,-20,-10,-50.0,3.874,6.0,2.206,4.0
97,1,1678835425169,28,punishment,-20,-20,0.0,3.071,4.0,3.473,5.0
97,1,1678835489266,35,punishment,-20,-20,-50.0,3.42,6.0,2.69,6.0
